time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,dewpoint_2m_max,dewpoint_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,shortwave_radiation_sum
2013-11-28,28.0,15.0,21.1,10.2,5.6,14.8,32.4,54,4.49,17.18
2013-11-29,27.7,14.4,20.6,11.0,5.1,11.4,27.7,42,4.19,17.14
2013-11-30,27.9,14.1,20.6,11.6,4.2,10.5,24.5,45,3.95,16.96
2013-12-01,28.0,13.7,20.7,9.4,6.9,9.5,24.8,70,3.86,16.91
2013-12-02,27.7,15.4,21.8,11.8,7.3,8.7,24.5,112,3.56,13.89
2013-12-03,27.8,18.7,22.7,15.6,10.3,11.0,25.9,127,3.27,12.3
2013-12-04,27.1,17.1,21.6,12.1,9.0,11.2,25.9,58,3.75,14.73
2013-12-05,26.4,14.9,20.2,10.0,5.9,10.5,25.9,42,3.94,16.75
2013-12-06,25.8,11.5,18.4,8.7,2.9,8.8,23.4,59,3.65,17.14
2013-12-07,26.0,11.6,18.5,8.1,3.8,9.9,22.3,90,3.66,16.98
2013-12-08,26.7,11.0,18.6,8.2,2.9,10.3,25.2,84,3.68,16.95
2013-12-09,25.8,11.2,18.5,8.4,6.0,10.2,25.2,74,3.65,16.84
2013-12-10,26.1,12.2,18.9,10.4,4.3,9.4,24.8,58,3.75,16.78
2013-12-11,25.4,11.8,18.4,9.9,5.5,9.7,22.3,54,3.53,16.76
2013-12-12,25.8,11.0,18.2,9.5,3.6,10.0,25.2,12,3.81,16.84
2013-12-13,26.3,12.8,19.2,10.8,4.2,9.8,21.6,318,3.87,16.73
2013-12-14,27.0,11.6,18.9,8.5,4.0,10.3,22.7,322,3.88,16.79
2013-12-15,27.2,14.4,20.4,11.0,3.4,6.9,15.5,51,3.29,16.78
2013-12-16,26.7,11.3,19.4,10.8,3.5,8.4,17.3,107,3.26,16.82
2013-12-17,26.1,11.4,19.2,10.4,4.6,6.3,19.8,194,3.14,16.73
2013-12-18,26.1,13.4,19.3,10.1,6.3,8.6,19.4,211,3.32,16.43
2013-12-19,26.5,13.4,19.7,10.1,7.4,12.9,29.5,239,3.89,16.33
2013-12-20,24.7,12.4,18.1,10.4,3.0,9.6,22.3,333,3.63,16.74
2013-12-21,24.8,10.8,17.9,8.7,5.4,9.7,23.4,137,3.57,16.56
2013-12-22,25.3,12.6,18.9,11.7,8.8,9.1,22.7,20,3.12,15.11
2013-12-23,23.7,13.7,18.6,13.8,10.4,10.8,25.9,37,2.67,13.28
2013-12-24,23.8,13.6,18.3,13.4,12.2,13.1,29.5,53,2.97,15.07
2013-12-25,23.8,13.0,18.5,12.7,11.7,9.0,23.4,67,2.86,14.13
2013-12-26,23.9,13.6,18.8,12.0,9.9,12.1,29.5,76,3.19,14.82
2013-12-27,26.0,15.8,20.2,13.6,9.3,13.7,29.9,145,3.36,13.67
2013-12-28,22.8,14.2,18.0,13.1,7.7,13.8,27.0,19,2.63,11.74
2013-12-29,22.7,13.4,17.7,12.1,9.6,12.6,27.7,57,2.89,13.9
2013-12-30,25.2,15.2,19.7,14.7,10.9,13.0,29.5,129,2.99,12.28
2013-12-31,25.7,15.8,20.2,14.5,11.6,13.4,32.0,193,3.03,14.09
2014-01-01,23.8,14.3,18.4,14.1,13.1,13.4,25.6,31,2.88,14.73
2014-01-02,23.1,12.9,17.3,13.9,12.4,11.3,24.8,48,2.77,15.39
2014-01-03,25.4,12.9,19.0,13.3,11.5,8.0,17.6,105,3.1,16.05
2014-01-04,26.1,15.8,20.2,14.5,11.4,13.0,27.0,159,3.07,13.2
2014-01-05,23.5,15.3,18.5,15.9,13.8,8.4,29.9,24,2.43,13.13
2014-01-06,21.5,13.2,16.3,14.2,7.3,13.2,25.6,40,2.59,14.13
2014-01-07,21.6,10.1,15.5,9.6,6.2,11.6,25.9,59,3.13,17.12
2014-01-08,25.5,11.2,17.9,13.9,5.8,10.7,24.8,114,3.48,16.73
2014-01-09,26.1,16.8,20.6,13.1,11.7,20.0,40.0,214,3.45,13.57
2014-01-10,24.1,13.7,18.2,14.4,12.8,13.2,24.1,28,2.53,13.31
2014-01-11,19.9,12.7,15.8,13.6,7.1,15.5,37.4,26,2.73,14.07
2014-01-12,20.6,8.7,14.3,6.9,4.7,13.0,27.0,51,3.27,17.65
2014-01-13,23.0,9.8,16.1,11.9,6.3,12.0,24.8,68,3.22,17.09
2014-01-14,25.1,14.5,18.9,15.3,10.0,11.8,27.4,110,2.64,12.03
2014-01-15,24.9,15.7,19.1,16.0,13.9,13.7,32.8,29,2.53,13.24
2014-01-16,23.5,12.6,17.6,13.7,11.9,13.9,31.3,52,2.91,16.46
2014-01-17,25.0,14.3,18.5,16.3,12.2,15.9,46.4,124,2.38,11.46
2014-01-18,21.5,12.9,16.7,15.7,4.8,14.0,27.4,343,3.12,16.82
2014-01-19,20.9,9.9,15.4,9.5,7.3,12.8,30.2,53,3.13,16.07
2014-01-20,24.5,12.7,17.8,15.6,9.6,11.9,23.4,86,2.82,14.0
2014-01-21,25.5,17.2,20.8,16.0,13.2,14.1,29.5,109,2.81,11.89
2014-01-22,25.4,15.3,19.6,17.0,13.5,15.1,37.8,90,3.01,15.05
2014-01-23,21.6,14.0,17.3,17.1,13.1,11.1,28.4,49,2.29,13.64
2014-01-24,20.1,13.6,16.8,15.2,13.1,9.5,28.1,42,1.56,8.6
2014-01-25,21.6,14.6,17.9,14.8,12.6,12.9,25.6,42,2.3,11.92
2014-01-26,22.4,11.4,16.3,14.4,10.9,10.0,23.8,34,2.83,16.6
2014-01-27,22.0,9.4,15.5,11.3,8.6,11.0,25.9,41,3.31,19.05
2014-01-28,22.5,8.8,15.4,10.6,6.3,10.5,24.5,48,3.37,18.54
2014-01-29,22.9,9.0,15.7,9.7,5.7,10.8,24.5,77,3.62,19.19
2014-01-30,23.4,9.0,16.0,9.5,6.9,10.4,24.5,69,3.66,19.3
2014-01-31,22.8,10.1,16.3,10.1,6.8,9.5,23.4,67,3.57,19.25
2014-02-01,23.2,10.1,16.4,10.4,8.3,10.4,25.6,67,3.52,19.24
2014-02-02,24.2,10.8,17.4,11.9,9.5,8.9,19.8,62,3.36,17.76
2014-02-03,26.0,11.2,18.6,12.5,9.4,9.1,16.9,58,3.76,19.46
2014-02-04,27.3,15.1,21.0,14.0,10.5,8.9,15.5,188,3.89,19.09
2014-02-05,27.9,14.8,20.9,13.4,9.3,9.7,19.8,328,4.04,19.0
2014-02-06,29.1,14.3,21.6,13.0,7.7,10.0,24.5,155,4.34,18.6
2014-02-07,29.3,15.6,22.4,12.8,7.2,13.5,30.2,248,4.88,19.57
2014-02-08,26.9,14.4,20.7,11.7,7.2,13.3,29.9,282,4.51,19.85
2014-02-09,25.0,12.9,18.8,12.0,7.9,10.9,24.5,354,4.11,20.16
2014-02-10,24.8,12.1,18.2,10.9,6.1,10.7,25.9,91,3.89,20.22
2014-02-11,24.6,12.7,18.3,8.3,3.1,14.5,24.8,328,4.36,20.42
2014-02-12,24.3,12.1,17.8,8.2,4.9,14.9,33.8,63,4.53,20.53
2014-02-13,26.8,13.7,19.8,14.7,4.9,21.4,41.0,111,4.32,16.03
2014-02-14,24.0,15.6,19.4,13.8,8.5,20.4,41.0,237,3.67,15.2
2014-02-15,21.2,12.8,16.7,9.3,6.6,15.4,29.2,351,3.21,13.84
2014-02-16,21.2,11.9,16.0,10.5,3.0,12.1,26.6,42,3.5,17.13
2014-02-17,21.8,9.4,15.7,6.7,1.5,9.8,25.9,28,4.21,21.47
2014-02-18,23.9,8.7,16.2,5.1,0.0,9.6,19.4,48,4.35,22.09
2014-02-19,26.6,9.7,18.1,8.3,4.9,10.4,23.4,119,4.45,21.63
2014-02-20,28.4,11.8,20.5,9.9,7.2,9.2,19.8,153,4.61,21.24
2014-02-21,29.9,16.9,22.1,16.4,9.9,13.6,31.3,150,4.09,16.88
2014-02-22,25.9,15.9,20.5,16.4,14.2,15.2,27.4,27,3.23,15.73
2014-02-23,24.8,16.2,19.9,15.6,11.5,14.8,32.0,42,3.83,18.16
2014-02-24,26.0,13.8,19.8,13.9,11.1,13.7,33.1,57,4.03,19.21
2014-02-25,27.5,17.2,21.2,17.6,11.7,13.0,31.7,113,3.64,17.63
2014-02-26,24.6,16.6,19.8,17.8,15.9,17.4,45.0,96,2.98,15.72
2014-02-27,24.8,16.1,19.2,17.6,15.7,12.6,36.7,117,3.07,17.1
2014-02-28,24.9,14.9,19.5,18.3,11.7,13.0,28.8,191,3.48,18.32
2014-03-01,23.6,13.8,18.5,13.4,7.3,13.0,24.1,318,4.48,21.74
2014-03-02,21.9,12.4,16.9,13.2,7.4,12.7,26.6,20,4.1,22.67
2014-03-03,22.6,11.9,16.8,10.5,7.7,14.6,31.0,60,4.24,22.82
2014-03-04,23.9,12.9,18.2,12.9,8.3,9.3,21.2,69,4.08,21.8
2014-03-05,24.7,13.5,19.2,15.0,11.1,9.5,18.0,82,3.88,20.56
2014-03-06,25.8,15.4,20.0,13.5,12.3,13.9,31.0,96,4.2,21.05
2014-03-07,25.7,14.4,20.4,13.8,10.1,10.0,24.1,76,4.34,21.31
2014-03-08,26.2,15.1,20.5,12.8,9.9,13.0,29.5,69,4.45,20.5
2014-03-09,25.8,15.5,20.2,16.0,12.3,8.4,23.0,93,4.0,20.51
2014-03-10,26.2,15.8,20.8,17.0,13.6,14.1,29.2,165,3.91,20.25
2014-03-11,28.2,16.8,22.4,17.3,15.3,14.1,33.8,176,4.37,21.2
2014-03-12,29.4,17.6,23.1,18.1,10.8,9.1,20.5,25,4.66,21.51
2014-03-13,28.1,17.5,22.6,17.3,11.7,11.5,28.4,27,4.59,21.5
2014-03-14,29.7,17.1,23.5,16.7,13.1,8.9,22.0,47,4.66,22.15
2014-03-15,31.7,18.6,25.1,17.0,11.0,9.7,22.7,90,4.99,21.53
2014-03-16,33.1,18.6,25.8,16.2,10.5,9.9,21.2,59,5.59,23.49
2014-03-17,34.0,19.7,26.5,16.2,9.9,10.9,26.3,147,5.71,22.93
2014-03-18,32.5,20.1,26.3,13.2,8.4,12.2,29.5,300,6.04,23.88
2014-03-19,32.1,17.3,24.7,12.2,6.4,10.8,26.3,15,6.24,25.0
2014-03-20,32.6,16.0,24.6,12.0,3.7,10.4,22.3,43,6.05,25.31
2014-03-21,33.5,17.5,25.6,9.9,-1.0,16.6,36.0,236,7.17,25.52
2014-03-22,32.4,17.9,25.1,10.0,-1.0,13.8,30.6,298,7.06,25.14
2014-03-23,34.3,19.5,26.7,11.3,7.8,9.4,26.3,183,6.22,24.86
2014-03-24,34.5,20.8,27.6,12.5,8.9,14.7,33.8,252,6.24,22.86
2014-03-25,33.9,20.7,27.6,14.3,9.9,9.0,25.9,310,5.74,23.09
2014-03-26,34.4,20.8,27.9,13.3,8.8,10.4,26.6,281,6.18,25.2
2014-03-27,35.9,21.0,28.7,15.0,9.5,12.7,29.9,274,6.49,24.31
2014-03-28,36.2,21.4,29.0,15.0,8.4,10.9,28.1,317,6.61,24.82
2014-03-29,36.6,23.3,29.8,9.3,6.6,14.0,34.2,307,7.85,25.33
2014-03-30,36.3,20.5,28.6,15.2,4.7,14.9,33.5,327,7.02,25.76
2014-03-31,35.4,20.9,28.2,13.0,7.1,15.5,34.6,352,6.78,25.49
2014-04-01,35.4,21.5,28.3,12.4,4.2,15.8,36.4,300,7.0,25.46
2014-04-02,35.3,21.4,28.5,10.1,1.2,14.2,29.9,284,7.74,26.36
2014-04-03,35.1,23.0,29.3,11.2,5.8,17.6,35.3,338,7.89,26.03
2014-04-04,35.6,21.3,28.7,8.6,5.1,13.7,30.6,51,7.29,26.27
2014-04-05,38.4,21.3,30.5,12.3,3.2,12.8,31.7,216,7.9,26.47
2014-04-06,38.7,23.5,31.4,6.5,2.4,18.8,37.4,289,8.58,25.44
2014-04-07,37.4,24.8,31.5,8.5,3.2,20.2,35.6,279,8.8,24.72
2014-04-08,36.0,23.9,30.1,11.2,6.8,17.8,33.1,322,8.03,26.14
2014-04-09,36.0,21.8,29.1,8.7,2.9,11.8,31.3,23,7.36,26.27
2014-04-10,35.6,22.1,29.0,8.3,1.9,14.9,31.7,44,7.44,26.99
2014-04-11,36.6,19.9,28.7,13.2,0.9,9.4,22.3,307,6.93,27.09
2014-04-12,36.6,20.9,29.3,12.9,0.9,11.6,34.2,60,6.77,27.01
2014-04-13,37.6,21.9,30.4,12.5,2.0,12.2,31.0,175,7.46,27.08
2014-04-14,37.9,22.2,30.9,10.7,4.9,13.7,29.9,221,7.06,26.06
2014-04-15,37.9,23.5,31.1,11.4,6.6,12.1,32.8,221,7.04,25.27
2014-04-16,38.8,24.2,31.8,10.9,4.2,14.8,29.9,349,7.57,25.5
2014-04-17,37.9,24.3,31.8,10.6,6.3,10.7,26.6,69,7.17,25.91
2014-04-18,37.6,25.6,31.2,13.7,6.9,20.6,41.0,100,7.87,26.04
2014-04-19,35.1,22.6,28.9,18.3,11.3,11.6,45.0,38,6.12,23.38
2014-04-20,34.3,23.0,28.8,15.1,11.0,10.4,29.9,58,6.11,24.16
2014-04-21,35.0,22.3,29.2,16.2,9.2,9.4,20.9,17,6.25,25.5
2014-04-22,36.5,23.6,30.1,13.1,9.5,8.0,25.9,79,6.39,26.0
2014-04-23,36.8,22.7,30.2,17.1,7.1,14.6,32.4,303,7.2,25.96
2014-04-24,37.1,22.1,30.0,12.7,7.1,13.7,30.2,335,7.6,27.28
2014-04-25,38.2,23.9,31.4,11.3,6.2,10.2,22.3,8,7.19,27.4
2014-04-26,39.6,24.2,32.5,12.6,4.8,9.7,27.7,248,7.31,27.48
2014-04-27,40.0,24.6,32.5,11.0,4.4,11.0,27.7,10,7.95,27.19
2014-04-28,39.3,25.7,32.5,9.7,4.8,13.7,33.5,39,7.79,26.41
2014-04-29,39.8,24.3,32.7,10.0,3.8,10.3,31.7,96,7.18,26.36
2014-04-30,40.4,27.2,33.6,10.4,4.9,14.4,30.6,238,7.68,24.7
2014-05-01,40.8,27.6,33.8,9.4,2.5,21.0,43.2,305,9.69,27.38
2014-05-02,40.5,27.3,34.0,6.1,0.4,19.3,40.7,291,10.15,27.51
2014-05-03,38.8,27.0,33.2,8.2,4.2,22.1,42.8,250,9.6,26.57
2014-05-04,38.1,25.7,32.3,8.7,6.1,12.4,30.6,248,8.14,27.44
2014-05-05,37.9,26.3,32.1,10.1,7.2,12.2,27.4,291,7.69,26.94
2014-05-06,37.4,25.1,31.7,16.1,10.7,11.5,28.8,299,7.02,26.98
2014-05-07,38.3,25.4,32.2,17.1,11.4,8.4,20.9,220,6.57,24.99
2014-05-08,38.9,26.3,33.3,18.0,9.4,12.2,24.5,246,6.83,23.57
2014-05-09,37.3,27.7,32.6,13.5,9.2,16.6,25.6,208,6.75,23.27
2014-05-10,37.9,25.6,31.9,13.2,5.9,18.0,38.9,242,8.99,27.28
2014-05-11,36.4,26.0,31.2,14.3,7.1,17.1,35.3,295,8.48,24.88
2014-05-12,35.8,26.7,31.3,15.2,9.9,18.2,34.6,284,8.01,23.43
2014-05-13,36.9,25.4,31.3,11.2,7.3,17.2,32.0,294,8.29,26.79
2014-05-14,36.2,25.6,31.0,12.0,7.3,15.7,33.5,304,8.37,27.3
2014-05-15,35.8,24.7,30.4,12.3,9.6,18.0,38.2,308,7.36,25.57
2014-05-16,36.5,25.8,31.3,14.3,11.5,16.1,28.8,299,7.6,25.53
2014-05-17,36.7,26.7,31.9,16.1,13.0,14.5,28.4,326,7.35,24.3
2014-05-18,38.0,26.8,32.7,16.3,11.1,11.5,29.5,3,7.38,24.94
2014-05-19,38.6,26.3,33.1,14.2,9.6,13.3,31.0,50,7.15,24.88
2014-05-20,39.2,27.6,33.8,14.9,11.4,8.1,21.2,29,6.59,25.25
2014-05-21,39.9,27.1,33.4,16.8,6.6,17.2,35.6,318,9.26,27.63
2014-05-22,40.3,25.6,33.4,9.3,6.0,16.2,34.2,335,8.75,27.95
2014-05-23,40.9,28.8,34.7,10.9,4.8,16.4,30.2,291,7.92,26.45
2014-05-24,40.8,29.5,35.2,11.4,7.2,21.7,40.3,326,9.26,25.74
2014-05-25,39.0,28.9,34.0,14.2,9.5,22.7,37.8,32,9.0,24.6
2014-05-26,37.6,28.0,33.0,18.0,12.4,16.3,30.2,56,7.47,23.55
2014-05-27,38.6,27.1,33.1,17.1,9.3,18.1,36.4,35,8.27,25.58
2014-05-28,40.3,26.3,33.8,14.5,8.2,13.7,30.6,259,7.78,25.48
2014-05-29,42.3,29.2,35.9,13.9,7.5,19.5,37.8,294,9.73,25.51
2014-05-30,41.9,30.7,36.2,15.2,7.9,20.9,38.9,287,10.51,25.74
2014-05-31,41.8,29.9,35.8,17.4,10.1,21.1,38.5,303,9.41,26.91
2014-06-01,41.5,30.2,35.8,17.2,10.6,16.6,36.7,324,8.6,25.27
2014-06-02,41.9,28.7,35.8,19.7,11.0,16.7,29.5,21,8.02,25.17
2014-06-03,41.8,27.9,35.5,15.2,7.5,14.8,31.0,26,8.16,26.56
2014-06-04,42.8,28.7,36.3,12.5,6.3,14.1,30.6,31,8.39,26.68
2014-06-05,43.0,28.9,36.4,15.0,8.7,14.2,31.3,328,8.43,24.91
2014-06-06,43.5,31.4,37.1,15.0,11.1,19.3,43.2,321,9.46,23.39
2014-06-07,43.5,32.6,37.6,15.3,10.4,21.5,44.6,308,10.32,23.46
2014-06-08,42.8,31.7,36.8,16.2,10.0,21.2,40.3,298,10.15,24.52
2014-06-09,42.3,31.6,36.5,16.8,11.0,22.5,42.1,295,9.57,25.06
2014-06-10,41.0,30.0,35.7,18.3,12.7,20.0,39.2,284,9.22,25.29
2014-06-11,40.8,31.2,35.0,20.4,15.5,20.9,41.8,286,8.66,23.43
2014-06-12,36.4,26.5,31.6,23.7,17.3,15.5,40.0,261,6.11,18.49
2014-06-13,37.0,28.2,32.4,19.2,15.3,20.3,45.0,282,8.15,22.51
2014-06-14,36.1,27.3,31.7,20.7,17.6,19.8,41.0,269,7.35,21.25
2014-06-15,35.7,27.2,31.2,21.4,18.8,19.5,39.6,262,6.62,20.72
2014-06-16,37.4,27.1,32.1,21.0,18.5,18.3,33.5,257,7.35,23.71
2014-06-17,37.4,27.6,31.8,21.6,19.3,18.8,37.4,258,7.28,23.32
2014-06-18,34.8,27.6,31.2,22.2,19.2,17.1,38.9,277,5.95,19.38
2014-06-19,35.5,26.8,30.0,23.9,20.0,17.2,33.5,276,5.01,16.82
2014-06-20,36.4,27.7,31.6,21.8,19.0,19.5,40.3,256,7.15,21.46
2014-06-21,36.4,26.8,31.5,20.2,17.0,23.1,46.4,249,6.92,17.62
2014-06-22,36.6,25.9,31.3,20.3,16.0,24.1,46.8,258,8.35,25.53
2014-06-23,37.0,26.1,31.5,20.4,16.4,21.3,43.9,263,8.38,25.07
2014-06-24,36.6,26.3,31.5,21.0,14.7,23.5,47.2,263,8.37,25.34
2014-06-25,36.8,26.5,31.6,20.8,14.7,23.4,47.2,265,8.29,25.22
2014-06-26,36.6,26.5,31.7,19.9,14.2,21.6,42.5,275,7.52,23.22
2014-06-27,36.9,27.6,32.2,19.5,15.4,21.1,41.8,291,7.55,22.46
2014-06-28,37.6,29.3,33.0,18.6,16.4,17.9,39.6,275,7.57,22.07
2014-06-29,37.8,28.2,32.7,19.6,10.6,20.6,42.5,275,8.96,25.26
2014-06-30,37.3,27.2,32.2,19.8,13.4,22.3,43.2,273,8.86,26.1
2014-07-01,36.8,27.0,31.9,19.6,13.6,20.6,42.8,274,8.28,25.4
2014-07-02,37.2,27.6,32.5,19.6,13.7,21.4,43.9,284,8.38,24.09
2014-07-03,36.7,27.3,32.2,20.4,15.7,20.6,43.2,278,8.24,22.16
2014-07-04,37.3,28.1,32.8,20.5,15.7,19.2,43.2,286,7.73,22.79
2014-07-05,37.8,30.0,33.6,17.9,14.7,18.6,39.6,303,7.34,19.57
2014-07-06,36.6,29.0,32.4,19.8,16.8,20.2,41.8,295,6.22,18.58
2014-07-07,36.4,28.3,32.2,21.5,18.1,19.7,43.6,260,7.0,21.32
2014-07-08,37.4,29.7,32.8,19.9,18.3,21.3,42.8,276,7.53,20.99
2014-07-09,35.5,28.6,31.8,21.4,17.9,19.3,40.3,265,7.03,20.69
2014-07-10,36.8,26.9,30.6,22.2,18.8,17.2,36.7,265,6.16,20.35
2014-07-11,36.9,27.3,31.1,22.2,19.8,17.5,35.6,267,6.85,23.34
2014-07-12,35.6,25.7,29.4,24.2,21.5,19.2,37.4,267,5.27,19.97
2014-07-13,33.6,25.1,28.1,24.7,22.6,16.4,36.0,280,4.25,17.35
2014-07-14,30.2,24.5,25.9,24.5,23.5,15.4,33.8,292,2.05,8.69
2014-07-15,30.5,23.9,26.1,25.1,23.3,17.3,33.8,305,2.66,12.19
2014-07-16,26.3,24.1,25.1,24.6,23.2,15.9,32.0,240,1.51,7.19
2014-07-17,27.9,24.0,25.5,24.7,22.6,23.1,47.5,234,1.94,7.83
2014-07-18,27.0,24.0,25.3,23.8,22.4,20.5,40.7,237,1.81,6.56
2014-07-19,24.8,22.4,23.7,23.2,21.1,19.0,35.6,254,1.1,3.77
2014-07-20,26.7,23.2,25.0,24.0,21.2,19.1,36.4,267,1.87,7.03
2014-07-21,25.8,23.3,24.3,22.8,21.5,20.5,41.8,280,1.64,5.86
2014-07-22,23.8,23.2,23.5,22.9,22.0,26.2,50.8,305,0.87,2.57
2014-07-23,28.3,23.0,24.8,23.9,22.2,21.9,38.9,335,2.54,12.05
2014-07-24,23.3,22.0,22.7,22.4,19.1,25.5,45.7,230,1.01,2.59
2014-07-25,25.7,22.4,23.9,21.3,20.3,23.1,43.2,242,1.8,5.49
2014-07-26,25.7,23.0,24.3,22.4,21.6,15.9,36.0,257,1.66,6.47
2014-07-27,28.0,23.2,24.8,23.5,22.2,14.5,32.0,275,2.17,10.03
2014-07-28,26.5,23.2,24.4,24.0,23.0,13.3,24.5,299,1.25,5.49
2014-07-29,28.9,23.4,25.2,23.8,22.8,9.7,19.4,255,2.5,11.55
2014-07-30,30.0,23.4,26.0,23.8,22.7,10.4,24.8,235,3.68,17.43
2014-07-31,28.6,23.9,25.7,24.3,23.0,11.0,20.9,252,2.24,10.39
2014-08-01,27.8,23.5,25.2,24.0,22.9,12.5,23.4,256,1.76,7.92
2014-08-02,29.2,23.8,26.1,23.5,21.6,18.8,38.9,255,3.7,16.27
2014-08-03,27.8,23.8,25.5,22.7,21.3,21.1,39.2,250,2.88,11.03
2014-08-04,24.8,23.4,24.0,23.5,22.2,18.2,40.3,263,0.92,3.03
2014-08-05,25.6,22.9,23.8,23.2,21.5,20.0,35.6,275,1.17,4.25
2014-08-06,23.1,22.4,22.7,22.3,21.1,28.2,54.0,256,0.65,1.76
2014-08-07,27.5,22.7,24.6,22.8,21.4,26.0,60.5,239,2.83,12.86
2014-08-08,26.8,22.9,24.5,22.7,21.4,17.6,34.6,242,1.84,7.37
2014-08-09,28.5,22.9,25.5,22.0,20.8,18.6,37.1,254,3.5,15.52
2014-08-10,26.9,23.1,24.5,23.0,21.6,16.0,34.9,255,1.98,8.64
2014-08-11,24.8,23.1,23.7,23.0,22.4,17.8,35.6,273,0.94,3.95
2014-08-12,25.6,23.0,23.8,22.8,22.1,20.6,40.7,268,1.35,6.11
2014-08-13,28.1,23.1,25.2,23.1,20.8,17.6,43.2,267,2.75,11.33
2014-08-14,28.3,24.1,25.7,21.8,21.0,22.5,46.4,254,3.36,12.51
2014-08-15,27.6,23.3,25.2,21.6,20.8,22.7,45.0,240,3.68,15.91
2014-08-16,27.5,22.9,25.0,21.4,20.5,18.5,41.0,241,3.52,15.93
2014-08-17,28.8,22.7,25.5,22.6,21.0,12.3,26.3,272,3.86,18.63
2014-08-18,29.8,23.2,26.3,24.2,21.6,8.2,22.7,290,4.24,20.62
2014-08-19,30.9,23.9,27.2,24.4,22.8,9.5,20.5,309,4.37,20.6
2014-08-20,31.7,23.7,27.6,23.7,21.6,9.6,20.9,300,4.71,21.75
2014-08-21,32.0,24.1,27.8,25.0,22.1,8.9,19.4,287,4.73,21.98
2014-08-22,31.4,24.3,27.6,24.7,22.6,11.0,19.8,243,4.29,20.04
2014-08-23,30.7,23.3,26.4,24.7,22.8,9.6,23.4,207,3.92,18.66
2014-08-24,30.9,24.2,26.9,24.8,23.5,9.8,27.4,229,4.18,20.1
2014-08-25,31.3,24.0,27.2,25.1,23.2,10.6,20.2,246,4.37,20.7
2014-08-26,31.5,24.0,27.1,24.9,23.1,10.1,24.5,278,4.44,21.06
2014-08-27,31.4,23.9,27.0,24.4,22.6,12.8,28.4,306,4.24,20.06
2014-08-28,31.4,24.4,27.3,23.9,22.3,15.0,31.3,330,4.15,18.79
2014-08-29,30.1,24.2,26.5,24.0,22.4,13.4,36.4,9,3.62,16.69
2014-08-30,31.0,23.7,26.6,24.3,23.2,12.7,29.5,35,3.74,17.53
2014-08-31,29.7,23.6,25.7,24.1,22.8,16.9,35.3,43,3.01,14.21
2014-09-01,29.0,23.5,25.7,24.1,22.8,14.7,29.2,42,3.24,16.08
2014-09-02,26.2,23.3,24.1,23.5,22.3,15.8,32.4,248,1.32,5.96
2014-09-03,27.6,22.9,24.6,23.3,21.8,18.0,42.1,208,2.75,13.53
2014-09-04,28.5,23.2,25.6,22.4,21.4,22.2,43.2,208,3.42,14.97
2014-09-05,26.0,23.7,24.6,22.5,21.4,21.6,43.2,234,2.24,9.95
2014-09-06,28.4,23.3,25.2,22.9,22.1,14.8,31.0,303,2.76,12.85
2014-09-07,28.7,22.8,24.6,23.5,21.3,16.8,36.4,350,2.1,9.73
2014-09-08,29.3,23.7,25.6,24.8,22.6,15.9,31.7,55,3.23,16.21
2014-09-09,27.1,23.0,24.3,23.6,22.6,10.8,25.6,229,1.6,7.5
2014-09-10,25.8,22.7,23.8,22.7,21.7,12.6,26.6,269,1.38,5.93
2014-09-11,26.4,22.9,24.2,21.8,21.0,15.5,29.2,261,1.82,7.38
2014-09-12,26.3,21.9,23.8,22.7,20.8,14.4,32.8,261,2.19,10.41
2014-09-13,28.7,22.4,24.9,23.7,22.0,12.3,29.2,294,3.5,17.59
2014-09-14,29.4,22.4,25.7,23.2,21.7,12.4,28.4,307,3.74,18.21
2014-09-15,29.9,22.7,25.6,23.4,21.6,12.1,26.3,326,3.72,17.94
2014-09-16,29.9,22.9,26.1,24.8,22.0,13.4,30.6,328,4.02,19.67
2014-09-17,29.7,22.8,26.1,23.8,21.8,13.1,31.0,318,3.92,18.95
2014-09-18,30.2,23.3,26.5,23.5,22.0,13.4,29.9,324,4.02,19.1
2014-09-19,30.5,22.7,26.4,23.0,20.9,13.1,29.5,322,4.41,20.45
2014-09-20,29.8,22.7,26.0,22.4,20.7,15.0,34.2,312,4.17,19.02
2014-09-21,30.1,22.3,25.9,21.8,20.0,15.1,32.8,303,4.42,19.83
2014-09-22,30.2,22.6,26.1,22.0,20.2,14.1,31.3,310,4.23,19.42
2014-09-23,30.7,21.4,25.8,21.3,19.5,10.8,24.1,298,4.83,22.8
2014-09-24,30.4,21.3,25.6,20.6,19.3,11.3,23.4,304,4.82,23.01
2014-09-25,30.6,20.5,25.6,22.6,18.1,7.9,18.4,307,4.46,21.81
2014-09-26,29.9,21.2,25.6,21.1,19.0,7.2,14.8,305,3.99,18.86
2014-09-27,30.3,21.4,26.1,21.5,19.0,7.5,15.5,258,4.15,19.92
2014-09-28,30.9,21.6,26.3,22.3,17.9,6.9,14.4,265,4.17,20.42
2014-09-29,30.9,21.8,26.3,22.2,18.6,7.2,16.6,264,4.28,20.42
2014-09-30,31.6,22.2,26.8,22.2,19.2,7.2,14.0,254,4.47,21.55
2014-10-01,32.1,22.0,27.1,21.4,16.3,7.2,16.6,314,4.48,20.73
