soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,time
0.3717083333333333,0.2751666666666667,0.281,2011-06-21
0.48583333333333334,0.31879166666666664,0.2816666666666667,2011-06-22
0.4815833333333333,0.4740416666666667,0.2846666666666666,2011-06-23
0.48825,0.4852083333333333,0.2924583333333333,2011-06-24
0.49008333333333337,0.484,0.31875000000000003,2011-06-25
0.44637499999999997,0.47641666666666665,0.340625,2011-06-26
0.4755416666666667,0.4632083333333334,0.3460833333333333,2011-06-27
0.5001666666666666,0.48416666666666663,0.3515833333333333,2011-06-28
0.476875,0.49783333333333335,0.4199583333333334,2011-06-29
0.46579166666666666,0.47974999999999995,0.43883333333333335,2011-06-30
0.4469166666666667,0.4671666666666667,0.43920833333333337,2011-07-01
0.42920833333333336,0.45495833333333335,0.43816666666666665,2011-07-02
0.4174166666666666,0.4444166666666667,0.436625,2011-07-03
0.40854166666666664,0.43533333333333335,0.4355,2011-07-04
0.441,0.43204166666666666,0.4344166666666667,2011-07-05
0.4780416666666667,0.4895,0.43933333333333335,2011-07-06
0.458,0.48075,0.4579166666666667,2011-07-07
0.4659583333333333,0.5000833333333333,0.4755833333333333,2011-07-08
0.478875,0.48425,0.5125416666666667,2011-07-09
0.4732083333333333,0.4735,0.50625,2011-07-10
0.4675416666666667,0.4679166666666667,0.5009166666666667,2011-07-11
0.47741666666666666,0.4675416666666667,0.49675,2011-07-12
0.47925,0.49016666666666664,0.502125,2011-07-13
0.47970833333333335,0.45895833333333336,0.508375,2011-07-14
0.47762499999999997,0.47670833333333335,0.5022083333333334,2011-07-15
0.4884583333333334,0.4781666666666667,0.5111249999999999,2011-07-16
0.501125,0.49333333333333335,0.51175,2011-07-17
0.47579166666666667,0.48383333333333334,0.5135,2011-07-18
0.48266666666666663,0.4845,0.5086666666666667,2011-07-19
0.49383333333333335,0.48208333333333336,0.514375,2011-07-20
0.47783333333333333,0.47020833333333334,0.5114166666666667,2011-07-21
0.4845833333333333,0.4749583333333333,0.5075,2011-07-22
0.4815416666666667,0.47775000000000006,0.5159166666666667,2011-07-23
0.499125,0.49604166666666666,0.5115416666666667,2011-07-24
0.44445833333333334,0.4627916666666667,0.51275,2011-07-25
0.44320833333333337,0.4475833333333334,0.503375,2011-07-26
0.45625000000000004,0.44608333333333333,0.49374999999999997,2011-07-27
0.48,0.45329166666666665,0.48537499999999995,2011-07-28
0.47258333333333336,0.46495833333333336,0.4782916666666666,2011-07-29
0.4951666666666667,0.4852916666666667,0.47312499999999996,2011-07-30
0.4775833333333333,0.494125,0.474875,2011-07-31
0.4975,0.49300000000000005,0.48112499999999997,2011-08-01
0.47179166666666666,0.4932083333333333,0.48045833333333327,2011-08-02
0.459125,0.48895833333333333,0.4847083333333333,2011-08-03
0.46095833333333336,0.485125,0.5061666666666667,2011-08-04
0.48104166666666665,0.47970833333333335,0.5085000000000001,2011-08-05
0.4919166666666666,0.4754583333333333,0.50625,2011-08-06
0.48270833333333335,0.47933333333333333,0.49862500000000004,2011-08-07
0.4916666666666667,0.48475,0.4688333333333334,2011-08-08
0.4917916666666667,0.4969166666666667,0.46625,2011-08-09
0.4807916666666667,0.4885,0.4655,2011-08-10
0.4791666666666667,0.48075,0.459125,2011-08-11
0.47912499999999997,0.4774583333333333,0.4535833333333334,2011-08-12
0.4917916666666667,0.48737499999999995,0.4499166666666667,2011-08-13
0.486875,0.5000416666666666,0.460625,2011-08-14
0.4544166666666667,0.4811666666666667,0.478,2011-08-15
0.4655416666666667,0.47537499999999994,0.4729583333333333,2011-08-16
0.47770833333333335,0.48820833333333336,0.47204166666666664,2011-08-17
0.4829583333333333,0.48900000000000005,0.4741666666666666,2011-08-18
0.48774999999999996,0.48699999999999993,0.47137499999999993,2011-08-19
0.47325,0.4956666666666667,0.48054166666666664,2011-08-20
0.44445833333333334,0.47937499999999994,0.4910833333333333,2011-08-21
0.44925,0.4679583333333333,0.486375,2011-08-22
0.451625,0.47000000000000003,0.4815833333333333,2011-08-23
0.480625,0.48420833333333335,0.47833333333333333,2011-08-24
0.49233333333333335,0.4950833333333333,0.4795416666666667,2011-08-25
0.48425,0.49454166666666666,0.49216666666666664,2011-08-26
0.4751666666666667,0.48825,0.50525,2011-08-27
0.489875,0.49062500000000003,0.503375,2011-08-28
0.4776666666666667,0.48266666666666663,0.5114583333333333,2011-08-29
0.48770833333333335,0.4815833333333333,0.5070833333333333,2011-08-30
0.49620833333333336,0.49475,0.5031666666666667,2011-08-31
0.45337500000000003,0.47091666666666665,0.5115,2011-09-01
0.4683333333333333,0.48820833333333336,0.5042083333333334,2011-09-02
0.4916666666666667,0.47570833333333334,0.4970833333333333,2011-09-03
0.48254166666666665,0.478375,0.48616666666666664,2011-09-04
0.4748333333333334,0.490375,0.4799166666666666,2011-09-05
0.4771666666666667,0.489125,0.47312499999999996,2011-09-06
0.48166666666666663,0.48408333333333337,0.466625,2011-09-07
0.47008333333333335,0.4775416666666667,0.46075,2011-09-08
0.4619583333333333,0.47104166666666664,0.45537500000000003,2011-09-09
0.4927916666666667,0.4756666666666667,0.45087499999999997,2011-09-10
0.473875,0.49862500000000004,0.4897916666666667,2011-09-11
0.4775833333333333,0.48016666666666663,0.5038333333333334,2011-09-12
0.46379166666666666,0.4712083333333333,0.498125,2011-09-13
0.46145833333333336,0.46387500000000004,0.4920833333333334,2011-09-14
0.46137500000000004,0.4595,0.48608333333333337,2011-09-15
0.4825833333333333,0.4609166666666667,0.4805,2011-09-16
0.47079166666666666,0.467125,0.47537499999999994,2011-09-17
0.4538333333333333,0.46129166666666666,0.47020833333333334,2011-09-18
0.4495416666666667,0.455625,0.46537500000000004,2011-09-19
0.4459166666666667,0.45083333333333336,0.4609166666666667,2011-09-20
0.44225000000000003,0.446375,0.4566666666666667,2011-09-21
0.43054166666666666,0.4410416666666667,0.4525416666666667,2011-09-22
0.4194583333333333,0.43483333333333335,0.44845833333333335,2011-09-23
0.4027083333333333,0.42720833333333336,0.4442916666666667,2011-09-24
0.3841666666666667,0.41874999999999996,0.4400833333333333,2011-09-25
0.37037499999999995,0.4107083333333333,0.43612500000000004,2011-09-26
0.3589166666666666,0.4035,0.43245833333333333,2011-09-27
0.34545833333333337,0.3958333333333333,0.4286666666666667,2011-09-28
0.33237500000000003,0.38854166666666673,0.4251666666666667,2011-09-29
0.32108333333333333,0.3817083333333333,0.42166666666666663,2011-09-30
0.31020833333333336,0.37516666666666665,0.41841666666666666,2011-10-01
0.29991666666666666,0.36879166666666663,0.41512499999999997,2011-10-02
0.2899583333333333,0.362125,0.41162499999999996,2011-10-03
0.2811666666666667,0.35600000000000004,0.40854166666666664,2011-10-04
0.27429166666666666,0.3501666666666667,0.4054583333333333,2011-10-05
0.26745833333333335,0.3446666666666667,0.402375,2011-10-06
0.2611666666666667,0.33970833333333333,0.3995,2011-10-07
0.2551666666666667,0.3350416666666667,0.39654166666666674,2011-10-08
0.24983333333333335,0.33058333333333334,0.3937083333333333,2011-10-09
0.24520833333333333,0.32616666666666666,0.3910416666666667,2011-10-10
0.24141666666666664,0.32216666666666666,0.38833333333333336,2011-10-11
0.2380833333333333,0.31820833333333337,0.38554166666666667,2011-10-12
0.2359583333333333,0.314625,0.3829166666666666,2011-10-13
0.23404166666666668,0.31154166666666666,0.380125,2011-10-14
0.23258333333333336,0.30854166666666666,0.37795833333333334,2011-10-15
0.2324166666666667,0.30604166666666666,0.375875,2011-10-16
0.23154166666666667,0.30395833333333333,0.3734583333333333,2011-10-17
0.231,0.3015,0.3710833333333334,2011-10-18
0.23054166666666667,0.2990833333333333,0.36895833333333333,2011-10-19
0.23008333333333333,0.2970833333333333,0.3669166666666666,2011-10-20
0.23,0.2955,0.36470833333333336,2011-10-21
0.23,0.294,0.3629166666666666,2011-10-22
0.23,0.2925,0.3609166666666666,2011-10-23
0.23,0.2914583333333333,0.359,2011-10-24
0.23,0.29041666666666666,0.35708333333333336,2011-10-25
0.23,0.289375,0.3555,2011-10-26
0.23,0.28841666666666665,0.35391666666666666,2011-10-27
0.23,0.28741666666666665,0.3520833333333333,2011-10-28
0.23,0.2865,0.3505416666666667,2011-10-29
0.23,0.2856666666666667,0.34912499999999996,2011-10-30
0.23,0.285,0.3475833333333333,2011-10-31
0.22991666666666669,0.2845833333333333,0.3465,2011-11-01
0.22987500000000002,0.284,0.34520833333333334,2011-11-02
0.229625,0.28362499999999996,0.34400000000000003,2011-11-03
0.22970833333333332,0.283,0.342625,2011-11-04
0.22954166666666667,0.283,0.3415416666666667,2011-11-05
0.22933333333333336,0.28254166666666664,0.3405416666666667,2011-11-06
0.22916666666666666,0.282,0.33949999999999997,2011-11-07
0.22904166666666667,0.282,0.3385,2011-11-08
0.22916666666666666,0.282,0.3375000000000001,2011-11-09
0.22916666666666666,0.2814166666666667,0.33645833333333336,2011-11-10
0.22912500000000002,0.281,0.33549999999999996,2011-11-11
0.229,0.281,0.3345,2011-11-12
0.229,0.281,0.3335416666666667,2011-11-13
0.229,0.281,0.33258333333333334,2011-11-14
0.229,0.2805416666666667,0.331625,2011-11-15
0.229,0.28,0.33125,2011-11-16
0.229,0.28,0.33045833333333335,2011-11-17
0.229,0.28,0.3295,2011-11-18
0.229,0.28,0.3285416666666667,2011-11-19
0.229,0.28,0.327625,2011-11-20
0.22908333333333333,0.28,0.32716666666666666,2011-11-21
0.22925000000000004,0.28,0.3265416666666667,2011-11-22
0.22987500000000002,0.28,0.326,2011-11-23
0.22987500000000002,0.28,0.32558333333333334,2011-11-24
0.23,0.2795416666666667,0.325,2011-11-25
0.22991666666666669,0.279,0.32458333333333333,2011-11-26
0.22983333333333333,0.279,0.32425,2011-11-27
0.23,0.279,0.3239166666666667,2011-11-28
0.23,0.279,0.3235,2011-11-29
0.23,0.279,0.323,2011-11-30
0.23,0.279,0.3225,2011-12-01
0.22991666666666669,0.279,0.322,2011-12-02
0.23,0.279,0.32154166666666667,2011-12-03
0.22975,0.279,0.321,2011-12-04
0.22958333333333333,0.279,0.32054166666666667,2011-12-05
0.22954166666666667,0.279,0.32,2011-12-06
0.22941666666666669,0.279,0.31958333333333333,2011-12-07
0.22933333333333336,0.279,0.319,2011-12-08
0.22941666666666669,0.279,0.31858333333333333,2011-12-09
0.22945833333333335,0.279,0.31816666666666665,2011-12-10
0.22945833333333335,0.279,0.318,2011-12-11
0.2297916666666667,0.279,0.31754166666666667,2011-12-12
0.23,0.279,0.317125,2011-12-13
0.23,0.279,0.317,2011-12-14
0.23,0.279,0.3167083333333333,2011-12-15
0.23,0.279,0.3165,2011-12-16
0.23,0.279,0.316,2011-12-17
0.23,0.279,0.31595833333333334,2011-12-18
0.23,0.279,0.3155,2011-12-19
0.23,0.279,0.315,2011-12-20
0.23,0.279,0.315,2011-12-21
0.23,0.279,0.3145,2011-12-22
0.23,0.279,0.314,2011-12-23
0.23,0.279,0.314,2011-12-24
0.23,0.279,0.31354166666666666,2011-12-25
0.23,0.27825000000000005,0.313,2011-12-26
0.23,0.278,0.313,2011-12-27
0.23,0.278,0.3125833333333333,2011-12-28
0.23,0.278,0.31233333333333335,2011-12-29
0.23,0.278,0.312,2011-12-30
0.23120833333333335,0.278,0.312,2011-12-31
0.36304166666666665,0.2795,0.312,2012-01-01
0.3915416666666667,0.28404166666666664,0.312,2012-01-02
0.368625,0.28591666666666665,0.312,2012-01-03
0.35074999999999995,0.2869583333333333,0.312,2012-01-04
0.33508333333333334,0.287,0.312,2012-01-05
0.3213333333333333,0.28654166666666664,0.312,2012-01-06
0.309375,0.286,0.3116666666666667,2012-01-07
0.29983333333333334,0.286,0.3115,2012-01-08
0.2927083333333333,0.2855,0.3112916666666667,2012-01-09
0.28541666666666665,0.285,0.311,2012-01-10
0.2794583333333333,0.285,0.311,2012-01-11
0.2737083333333334,0.2844583333333333,0.311,2012-01-12
0.2687083333333334,0.284,0.311,2012-01-13
0.26366666666666666,0.2835833333333333,0.31054166666666666,2012-01-14
0.258625,0.283,0.31,2012-01-15
0.253125,0.283,0.31,2012-01-16
0.24929166666666666,0.2824583333333333,0.31,2012-01-17
0.24679166666666666,0.282,0.30954166666666666,2012-01-18
0.244125,0.282,0.309,2012-01-19
0.242,0.282,0.309,2012-01-20
0.23979166666666665,0.2814166666666667,0.309,2012-01-21
0.2379583333333333,0.281,0.3085833333333333,2012-01-22
0.23604166666666668,0.281,0.30820833333333336,2012-01-23
0.23458333333333334,0.281,0.308,2012-01-24
0.23354166666666668,0.28058333333333335,0.308,2012-01-25
0.23441666666666663,0.28,0.3077083333333333,2012-01-26
0.23450000000000001,0.28,0.3075,2012-01-27
0.23550000000000001,0.28,0.307,2012-01-28
0.23850000000000002,0.28,0.307,2012-01-29
0.23854166666666665,0.28,0.307,2012-01-30
0.23933333333333331,0.28,0.307,2012-01-31
0.23754166666666665,0.28,0.30654166666666666,2012-02-01
0.23570833333333333,0.27958333333333335,0.306,2012-02-02
0.23450000000000001,0.279,0.306,2012-02-03
0.23316666666666666,0.279,0.3055,2012-02-04
0.232,0.279,0.305,2012-02-05
0.23145833333333335,0.279,0.3047916666666666,2012-02-06
0.231,0.279,0.3045,2012-02-07
0.231,0.279,0.304,2012-02-08
0.2305,0.279,0.304,2012-02-09
0.23,0.279,0.303625,2012-02-10
0.23,0.279,0.30341666666666667,2012-02-11
0.23,0.279,0.303,2012-02-12
0.23,0.279,0.3025833333333333,2012-02-13
0.23,0.279,0.302,2012-02-14
0.23,0.279,0.302,2012-02-15
0.23,0.279,0.30154166666666665,2012-02-16
0.23,0.27875,0.301,2012-02-17
0.23,0.278,0.301,2012-02-18
0.22958333333333333,0.278,0.3005833333333333,2012-02-19
0.22933333333333336,0.278,0.3,2012-02-20
0.229,0.278,0.299625,2012-02-21
0.229,0.278,0.299,2012-02-22
0.229,0.278,0.2985833333333333,2012-02-23
0.229,0.278,0.298,2012-02-24
0.229,0.278,0.2976666666666667,2012-02-25
0.229,0.278,0.2974583333333333,2012-02-26
0.229,0.278,0.297,2012-02-27
0.229,0.278,0.2965833333333333,2012-02-28
0.229,0.278,0.296,2012-02-29
0.229,0.278,0.296,2012-03-01
0.229,0.278,0.29554166666666665,2012-03-02
0.229,0.278,0.295,2012-03-03
0.229,0.278,0.295,2012-03-04
0.229,0.278,0.2945,2012-03-05
0.229,0.278,0.294,2012-03-06
0.229,0.278,0.294,2012-03-07
0.229,0.278,0.29354166666666665,2012-03-08
0.229,0.2775416666666667,0.293,2012-03-09
0.229,0.277,0.293,2012-03-10
0.229,0.277,0.293,2012-03-11
0.230625,0.277,0.29262499999999997,2012-03-12
0.23024999999999998,0.277,0.29233333333333333,2012-03-13
0.23,0.277,0.292,2012-03-14
0.23,0.277,0.292,2012-03-15
0.2295,0.277,0.2915833333333333,2012-03-16
0.229,0.277,0.291,2012-03-17
0.229,0.277,0.291,2012-03-18
0.229,0.277,0.2905833333333333,2012-03-19
0.229,0.277,0.29,2012-03-20
0.229,0.277,0.29,2012-03-21
0.229,0.277,0.2897083333333333,2012-03-22
0.229,0.277,0.2894583333333333,2012-03-23
0.229,0.277,0.289,2012-03-24
0.229,0.277,0.289,2012-03-25
0.229,0.277,0.28854166666666664,2012-03-26
0.229,0.277,0.288,2012-03-27
0.229,0.277,0.288,2012-03-28
0.229,0.277,0.288,2012-03-29
0.229,0.27629166666666666,0.2874583333333333,2012-03-30
0.229,0.276,0.287,2012-03-31
0.229,0.276,0.287,2012-04-01
0.22925000000000004,0.276,0.287,2012-04-02
0.23291666666666666,0.276,0.28654166666666664,2012-04-03
0.236625,0.276,0.286,2012-04-04
0.23295833333333335,0.276,0.286,2012-04-05
0.2315,0.276,0.286,2012-04-06
0.23058333333333336,0.276,0.286,2012-04-07
0.23,0.276,0.28554166666666664,2012-04-08
0.22941666666666669,0.276,0.285,2012-04-09
0.229,0.276,0.285,2012-04-10
0.229,0.276,0.285,2012-04-11
0.229625,0.276,0.285,2012-04-12
0.2305,0.276,0.285,2012-04-13
0.23,0.276,0.2845833333333333,2012-04-14
0.23024999999999998,0.276,0.2841666666666666,2012-04-15
0.23004166666666667,0.276,0.284,2012-04-16
0.22954166666666667,0.276,0.284,2012-04-17
0.229,0.276,0.284,2012-04-18
0.229,0.276,0.284,2012-04-19
0.23033333333333336,0.275125,0.284,2012-04-20
0.2317916666666667,0.275,0.284,2012-04-21
0.231375,0.275,0.284,2012-04-22
0.23,0.275,0.284,2012-04-23
0.22954166666666667,0.275,0.28354166666666664,2012-04-24
0.229,0.275,0.283,2012-04-25
0.229,0.275,0.283,2012-04-26
0.229,0.275,0.283,2012-04-27
0.229,0.275,0.283,2012-04-28
0.229,0.275,0.283,2012-04-29
0.229,0.275,0.283,2012-04-30
0.229,0.275,0.283,2012-05-01
0.229,0.275,0.283,2012-05-02
0.229,0.275,0.2825833333333333,2012-05-03
0.24687500000000004,0.275,0.2823333333333333,2012-05-04
0.2739166666666667,0.275,0.282,2012-05-05
0.2617083333333334,0.275,0.282,2012-05-06
0.25929166666666664,0.275,0.282,2012-05-07
0.2607083333333334,0.275,0.282,2012-05-08
0.25595833333333334,0.275,0.282,2012-05-09
0.25325000000000003,0.275,0.282,2012-05-10
0.24329166666666666,0.275,0.282,2012-05-11
0.23887499999999998,0.275,0.282,2012-05-12
0.23779166666666665,0.275,0.282,2012-05-13
0.2335,0.275,0.282,2012-05-14
0.2314166666666667,0.275,0.282,2012-05-15
0.2305,0.275,0.282,2012-05-16
0.22975,0.2744166666666667,0.282,2012-05-17
0.229,0.274,0.282,2012-05-18
0.229,0.274,0.282,2012-05-19
0.229,0.274,0.282,2012-05-20
0.229,0.274,0.28154166666666663,2012-05-21
0.229,0.274,0.2811666666666667,2012-05-22
0.229,0.274,0.281,2012-05-23
0.229,0.274,0.281,2012-05-24
0.229,0.274,0.281,2012-05-25
0.229,0.274,0.281,2012-05-26
0.229,0.274,0.281,2012-05-27
0.22895833333333335,0.274,0.281,2012-05-28
0.22845833333333335,0.274,0.281,2012-05-29
0.228,0.274,0.281,2012-05-30
0.228,0.274,0.281,2012-05-31
0.228,0.274,0.281,2012-06-01
0.228,0.274,0.281,2012-06-02
0.228,0.274,0.281,2012-06-03
0.228,0.274,0.281,2012-06-04
0.228,0.274,0.281,2012-06-05
0.228,0.274,0.281,2012-06-06
0.25895833333333335,0.274,0.281,2012-06-07
0.26737500000000003,0.274,0.281,2012-06-08
0.25404166666666667,0.274,0.281,2012-06-09
0.24579166666666666,0.274,0.281,2012-06-10
0.25025000000000003,0.27337500000000003,0.281,2012-06-11
0.2604166666666667,0.273,0.281,2012-06-12
0.2675416666666667,0.273,0.281,2012-06-13
0.29275,0.27358333333333335,0.281,2012-06-14
0.29454166666666665,0.274,0.281,2012-06-15
0.28229166666666666,0.274,0.281,2012-06-16
0.278125,0.274,0.281,2012-06-17
0.29675,0.274,0.281,2012-06-18
0.3169166666666667,0.274,0.281,2012-06-19
0.30175,0.274,0.281,2012-06-20
0.2846666666666667,0.274,0.281,2012-06-21
0.26833333333333337,0.274,0.281,2012-06-22
0.25558333333333333,0.274,0.281,2012-06-23
0.24691666666666667,0.274,0.281,2012-06-24
0.24187499999999998,0.274,0.281,2012-06-25
0.23716666666666666,0.274,0.281,2012-06-26
0.23399999999999999,0.274,0.281,2012-06-27
0.23183333333333334,0.274,0.281,2012-06-28
0.2315,0.274,0.281,2012-06-29
0.23725,0.274,0.281,2012-06-30
0.23954166666666665,0.274,0.281,2012-07-01
0.2514166666666667,0.274,0.281,2012-07-02
0.28583333333333333,0.274,0.281,2012-07-03
0.3817083333333333,0.27520833333333333,0.281,2012-07-04
0.45566666666666666,0.32416666666666666,0.281,2012-07-05
0.45525,0.37575000000000003,0.281,2012-07-06
0.5002916666666667,0.42966666666666664,0.28191666666666665,2012-07-07
0.4905,0.4815416666666667,0.2866666666666666,2012-07-08
0.4802916666666666,0.4955,0.3209166666666667,2012-07-09
0.48266666666666663,0.49704166666666666,0.4294166666666667,2012-07-10
0.4655833333333333,0.47816666666666663,0.44616666666666666,2012-07-11
0.45166666666666666,0.46729166666666666,0.44566666666666666,2012-07-12
0.4653333333333333,0.4606666666666667,0.445,2012-07-13
0.47412499999999996,0.4734583333333333,0.445125,2012-07-14
0.47470833333333334,0.4815,0.4463333333333333,2012-07-15
0.47141666666666665,0.474375,0.447,2012-07-16
0.45966666666666667,0.4666666666666666,0.44650000000000006,2012-07-17
0.44287499999999996,0.458,0.4455,2012-07-18
0.43095833333333333,0.4495416666666667,0.44412500000000005,2012-07-19
0.424,0.44245833333333334,0.4426666666666667,2012-07-20
0.4298333333333333,0.43687499999999996,0.4415833333333334,2012-07-21
0.49220833333333336,0.462625,0.44120833333333337,2012-07-22
0.4572083333333334,0.4912916666666667,0.45766666666666667,2012-07-23
0.49604166666666666,0.4960833333333334,0.47570833333333334,2012-07-24
0.494875,0.494125,0.4772083333333333,2012-07-25
0.49795833333333334,0.4935833333333333,0.47804166666666664,2012-07-26
0.4816666666666667,0.4970833333333333,0.49462500000000004,2012-07-27
0.48008333333333336,0.4890833333333333,0.512625,2012-07-28
0.4988333333333333,0.476375,0.50925,2012-07-29
